id,name,summary,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_cleaned
11087731,Private Room Near Newbury Street,"Private bedroom and bathroom of a two bedroom apartment. CENTRAL location near Green and Orange Line. Walking distance to Newbury Street, Boylston Street, and South End. Perfect to spend a week in Boston and see it all.","Saint Stephen Street, Boston, MA 02115, United States",Fenway,42.34157934373431,-71.08740605164732,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Washer,Dryer,""Smoke Detector"",Essentials,""Lock on Bedroom Door""}",$100.00,1,2016-07-06,2016-07-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1863443,Lux 1BR by Fenway w/WiFi,"With its central location to Harvard Medical School, Longwood Medical, and some of Boston’s most dynamic attractions, our spacious apartment offers not only luxury but convenience. ","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34460149136394,-71.10171897944389,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$219.00,5,2014-05-11,2015-10-24,80.0,8.0,8.0,9.0,7.0,10.0,8.0,219.0
7220216,Lux 2BR in Fenway w/rooftop lounge,"At this elegant, new, luxury community, residents will enjoy an array of on-site amenities like the rooftop lounge with grilling area, a fitness center and the convenient location in Boston's Fenway district.","Boylston Street, Boston, MA 02215, United States",Fenway,42.34485017970859,-71.09752630598852,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$429.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,429.0
13544430,Boston University Graduate Students Apartment,"All utilities included, except WiFi. 5 restrooms (2 full, 2 half), kitchen, table(6 people), microwave, table wares, and cookers. Close to: Sichuan Gourmet, Sushi Restaurant (you can find Japanese comic books there), Dunkin' Donuts, Whole Foods Market, and a laundry. My apartment belongs to BU, all tenants are BU graduate students. There'll be staff cleaning the public area and disposing public trash everyday. Available from early July to July 31th. Move-out must be before Aug. 1st. No renewal.","Saint Marys Street, Boston, MA 02215, United States",Fenway,42.347683222959695,-71.1066369849853,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"{Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$30.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,30.0
12446656,Comfy sofa bed right in the Fenway,Enjoy Boston from the heart of Fenway! Our queen sized sofa bed with mattress topper can fit two in our gorgeous 1 bedroom apartment. Our living room is bright and sunny (but we have blackout curtains if necessary).,"Park Drive, Boston, MA 02215, United States",Fenway,42.34462657762814,-71.09490790158945,Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$80.00,10,2016-05-01,2016-08-28,90.0,10.0,9.0,10.0,9.0,10.0,10.0,80.0
13724578,"Clean Studio, Great Location","This is a studio right in the middle of the city, very convenient place for short Boston visits. I am renting out the place when I am out of the town. There is one queen bed in the room and a large air bed is available upon request. My brother will be meeting you and showing the place. I hope you will enjoy it.","Boylston Street, Boston, MA 02215, United States",Fenway,42.34712940716668,-71.09444160267505,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers}",$120.00,8,2016-07-03,2016-08-18,80.0,9.0,9.0,10.0,9.0,10.0,9.0,120.0
1864705,Lux 2BR by Fenway w/WiFi,"With its central location to Harvard Medical School, Longwood Medical, and some of Boston’s most dynamic attractions, our spacious apartments offer not only luxury but convenience. ","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.3433955561153,-71.10105888205604,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$279.00,10,2014-05-05,2016-07-30,86.0,9.0,10.0,9.0,9.0,10.0,9.0,279.0
9941923,"Big, Bright, Boston Brownstone","Our place is a bright, spacious, 2-bedroom on a perfect block of Beacon Street. It is right across the street from the St. Mary's T stop, Whole Foods, a few restaurants; next to a great coffee shop and tapas restaurant. Right by Fenway Park!","Beacon Street, Brookline, MA 02446, United States",Fenway,42.35047342713808,-71.09723150233542,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$192.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,192.0
4109165,Lux 1BR by Fenway w/WiFi,"With its central location to Harvard Medical School, Longwood Medical, and some of Boston’s most dynamic attractions, our spacious apartment offers not only luxury but convenience. ","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34467657034124,-71.10105938923522,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$219.00,1,2015-09-03,2015-09-03,80.0,10.0,10.0,8.0,10.0,10.0,8.0,219.0
14136069,"Lovely 1 Br In Fenway, close to Back Bay","Mon logement est proche de Fenway Park. Vous apprécierez mon logement pour la vue, l'emplacement, les gens, l'ambiance et les espaces extérieurs. Mon logement est parfait pour les couples et les voyageurs en solo.","Park Drive, Boston, MA 02215, United States",Fenway,42.347062381218976,-71.09469223198828,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$220.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,220.0
6927063,Big Beautiful Room Near Fenway Park,"The apartment is located in the heart of Boston; minutes walk from public transportation, Berklee/North Eastern/NEC, Fenway park, Newbury street, Whole Foods, CVS, convenient stores and great restaurants. It's a private room in a 3 bedrooms apartment with great roommates. Contact me for any further information or questions!","Westland Avenue, Boston, MA 02115, United States",Fenway,42.34400980762698,-71.08808873027532,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",$69.00,7,2015-06-24,2016-07-13,93.0,10.0,8.0,9.0,10.0,9.0,8.0,69.0
7499960,"LOCATION! SAFE,CENTRAL CITY! CHARM!","LOCATION! Convenient,safe BACK BAY/ MEDICAL/MIT/BU.On the Charles,one room studio,city views,small kitchenette.WALK THE CITY. T  Subway/shuttles/buses 2 min away.Museums,concerts,food markets,RedSox,hospitals,universities,dining 5-15 min walk.","Bay State Road, Boston, MA 02215, United States",Fenway,42.35062446583269,-71.09486023227228,Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$295.00,9,2015-09-10,2016-06-30,90.0,9.0,9.0,9.0,10.0,10.0,8.0,295.0
5990896,"Studio, 2 min walk Symphony T/Hynes","Located in the heart of BackBay Boston, this studio apartment is safe, convenient to public transportation. It is a 2 minute walk to Whole foods market, CVS,GNC, Post office, Schools, Subway/Bus.  Walk everywhere!! *SHARED studio space with quiet, peaceful FEMALE tenant who has a friendly cute cat.","Burbank Street, Boston, MA 02115, United States",Fenway,42.34275720922771,-71.09012122502669,Apartment,Shared room,1,1.0,1.0,1.0,Airbed,"{TV,""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",$85.00,37,2015-05-20,2016-09-02,85.0,9.0,9.0,9.0,9.0,10.0,8.0,85.0
13147585,Awesome neighborhood close to everything,My place is close,"Queensberry Street, Boston, MA 02215, United States",Fenway,42.34066596606258,-71.10010512662683,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$60.00,18,2016-06-16,2016-08-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0
9040476,Lux 2BR by Fenway w/Wifi,"With its central location to Harvard Medical School, Longwood Medical, and some of Boston’s most dynamic attractions, our spacious apartments offer not only luxury but convenience.","Fenway Triangle Trilogy, 180 Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34504432485177,-71.10009298346712,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$279.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,279.0
13546070,1 br Walking Distance to Fenway,My place is good for couples and business travelers.,"Miner Street, Boston, MA 02215, United States",Fenway,42.34689009807005,-71.1038083917513,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",$239.00,4,2016-07-07,2016-09-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,239.0
6844012,Luxury 2BR in Boston & Fenway,"This 2 bedroom, apartment is centrally located in Fenway close to Harvard Medical School, Longwood Medical as well as Boston's neighborhood with its' plentiful shops, restaurants and entertainment venues.","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34375289706784,-71.10035282684015,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$199.00,1,2015-08-14,2015-08-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
14662927,Airbed +/- couch in Fenway near Longwood and Hynes,"You’ll love my place because of its location and convenience. My place is close to Fenway Park, Longwood Medical Area, Northeastern University, Brigham and Women's Hospital, Beth Israel Deaconess Medical Center, Dana-Farber Cancer Center, Harvard Medical School, Kenmore Square, Hynes Convention Center. I live in a residential part of Fenway, so it is typically quiet and clean, but close to everything. My place is good for couples, solo adventurers, and business travelers.","Queensberry Street, Boston, MA 02215, United States",Fenway,42.34106024812434,-71.0983103836707,Apartment,Private room,3,1.0,1.0,1.0,Airbed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Iron,""Laptop Friendly Workspace""}",$83.00,2,2016-08-31,2016-09-05,90.0,10.0,9.0,10.0,10.0,10.0,9.0,83.0
2174476,"Cozy Fenway Studio, Be Our Guest!","Our amazing studio condo is super quiet and close to everything Boston has to offer. Blocks from Fenway Park and a friendly vibrant neighborhood. Fun by day and safe at night, with world class eateries, nightlife & all subway lines just steps away.","Queensberry Street, Boston, MA 02215, United States",Fenway,42.34405744614325,-71.09806546039562,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$189.00,65,2014-09-07,2016-08-20,93.0,9.0,9.0,10.0,10.0,10.0,9.0,189.0
9367059,Perfect Location! Cheap price - NO FURNITURE,"Note: we have moved all furniture out of the apartment - so everything is BYO! BYO air mattress, sleeping bags, whatever you want. Book for location and convenience.  This apartment is walking distance of everything in Boston! It's the perfect jumpoff place for a fun getaway. The space is large and inviting, with a sun-drenched living room.","Boylston Street, Boston, MA 02215, United States",Fenway,42.34654985061682,-71.09290997662639,Apartment,Entire home/apt,10,1.0,1.0,16.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$229.00,8,2016-04-19,2016-08-28,93.0,10.0,9.0,10.0,10.0,10.0,9.0,229.0
14774868,Centrally located single room in Fenway/Backbay,"My place is within walking distance (10 min) from Fenway Park, Newbury street, Prudential Mall, and Copley Square. It's across the street from Whole Foods,CVS, Post Office and restaurants. Very centrally located with the T and bus within 2 min walk. 5 min walk to Northeastern University and Berklee college of music. Free shuttle to Boston University.","Burbank Street, Boston, MA 02115, United States",Fenway,42.34722290241486,-71.09578631740341,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers}",$85.00,2,2016-08-30,2016-09-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston","Compass Furnished Apartments at 1085 Boylston is an exclusive, brand-new building located in Boston's Back Bay neighborhood. Within walking distance to the MBTA, Newbury St, Fenway Park, Hynes Convention Center, Boston Common, Hospitals, & more!","Boylston Street, Boston, MA 02215, United States",Fenway,42.34771223310568,-71.0900557427862,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$289.00,11,2016-03-17,2016-08-12,93.0,9.0,10.0,10.0,9.0,9.0,9.0,289.0
9130532,"Centrally located, cozy studio","Conveniently located a 4 min walk from Wholefoods, several restaurants, two green line stops (C-Line, St. Mary's St & D-Line, Fenway stop) & 2 min walk from buses 47 and CT2 connecting to the Central Square and Kendall MIT red line stops respectively","Beacon Street, Boston, MA 02215, United States",Fenway,42.34753064431262,-71.10353120295443,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$110.00,2,2016-03-08,2016-03-15,90.0,10.0,10.0,10.0,10.0,10.0,9.0,110.0
13397201,"Great location, cozy, comfortable","My place is conveniently located within walking distance to  Boston Symphony, prudential center, hynes, fenway park, hospitals, shopping, and more, convenient to all public transportation.  You’ll love my place because of the neighborhood and the coziness. My place is good for solo adventurers and business travelers.","Boston, MA, United States",Fenway,42.343873801013885,-71.08789068803972,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$175.00,2,2016-08-09,2016-08-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
1141888,Charming Private Suite w/Patio,"Bright, sunny downtown row house on a quiet tree-lined street has a private suite with separate entrance. Located conveniently between the Fenway, Back Bay, and South End neighborhoods. Enjoy vibrant night life on Newbury and Boylston streets.","Boston, MA, United States",Fenway,42.3420103245964,-71.0872655858924,House,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer""}",$149.00,36,2013-05-20,2016-08-24,90.0,9.0,9.0,10.0,10.0,10.0,9.0,149.0
14873137,"Perfect! Fenway Park Drive Apartment, Superb View!","We are young students living and working in Boston!  You’ll love our place because of the view of the park's gardens and Prudential building. A block away from Fenway Park, our place provides guests with a great sample of Boston's vibrant character. All within walking distance are Newbury and Bolyston Street, the MFA, Isabella Stuart Gardner Museum, Kenmore Square, Prudential Mall, and Symphony Hall. This cosy studio is perfect for couples, solo adventurers, and business travelers.","Park Drive, Boston, MA 02215, United States",Fenway,42.34315877577973,-71.09434510009854,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Paid Parking Off Premises"",Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",$200.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,200.0
8165898,Boston Fenway furnished 2br apt.,"This beautiful apartment is complete with a fully equipped kitchen, living area, and a spacious bedroom. This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, private courtyard, and library.","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34337636107528,-71.10127793822726,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$319.00,3,2015-11-20,2016-08-10,93.0,9.0,9.0,7.0,7.0,10.0,9.0,319.0
8335838,Luxury 2BR Boston Apt.,"This apartment has a fully equipped kitchen, spacious living area and bedroom. The community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, private courtyard, and library.","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34488256371823,-71.1013972866695,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$319.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,319.0
5911004,Getaway on Boston Marathon route,"Situated right near Kenmore Square and Fenway Park, this cozy, modern apartment is right on the race route, perfect for anyone in town for Marathon weekend.  Easily accessible by T (Green Line - B, C & D) and near plenty of restaurants and bars.","Beacon Street, Boston, MA 02215, United States",Fenway,42.34645520467883,-71.10340581785736,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$260.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,260.0
10186477,Cozy Private Room in Fenway/Kenmore,"This cozy 1-room sublet is within walking distance of Fenway Park, Kenmore Square, the Museum of Fine Arts and Isabella Stewart Gardner, the Longwood Medical Area (Brigham & Women's, Boston Children's, Dana-Farber, HMS), and Coolidge Corner!","Aberdeen Street, Boston, MA 02215, United States",Fenway,42.346264426362055,-71.10295984636005,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$50.00,3,2016-01-13,2016-04-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0
716512,[1330-2/1] Lux 2BR in The Fenway,NA,"Boylston Street, Boston, MA 02215, United States",Fenway,42.34401101498641,-71.09881498886284,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$349.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,349.0
8187595,Lux Furnished 2BR Boston Apt.,"This apartment has a fully equipped kitchen, spacious living area and bedroom. The community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, private courtyard, and library.","Boylston Street, Boston, MA 02215, United States",Fenway,42.34386365090381,-71.0998413496242,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$319.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,319.0
4565470,Lux 2BR by Fenway w/WiFi,"With its central location to Harvard Medical School, Longwood Medical, and some of Boston’s most dynamic attractions, our spacious apartments offer not only luxury but convenience. ","Brookline Avenue, Boston, MA 02215, United States",Fenway,42.34472359617688,-71.10009714488663,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$279.00,3,2015-01-04,2015-09-12,93.0,9.0,9.0,10.0,10.0,10.0,9.0,279.0
6467991,Private Room & Bath In Kenmore Sq,"Private room with attached private bath in a 5 bed apartment located in the heart of Kenmore Sq. Easy access to the T / bus station and right nearby historic Fenway Park. Room includes a queen bed, big desk, and large windows.","Commonwealth Avenue, Boston, MA 02215, United States",Fenway,42.34978248340333,-71.09596831896908,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",$80.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,80.0
6072693,Beautiful 1 Bedroom Next to Fenway!,"We are renting out our beautiful 1 bedroom apartment which falls on the Backbay/Fenway line. Located just off of Boylston St, you'll be 500 ft from Fenway Park in one direction, and 500 feet from Newbury street in the other.","Charlesgate East, Boston, MA 02215, United States",Fenway,42.34634061888003,-71.0900511112506,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo,""translation missing: en.hosting_amenity_50""}",$199.00,16,2015-05-26,2016-08-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
13298014,Single room available for month of July,"My place is a 5 minute walk to Fenway Park, close to Eastern Standard, Boston University, Kenmore T and bus station, Newbury St. and the Shops at the Prudential Center. You’ll love my place because of the comfy bed, the high ceilings, the coziness, the views from the roof deck! My place is good for couples, solo adventurers, and business travelers.","Stearns Center, 420 Huntington Avenue, Boston, MA 02115, United States",Fenway,42.34914402100308,-71.09830532558644,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$77.00,1,2016-07-31,2016-07-31,60.0,8.0,4.0,10.0,8.0,4.0,6.0,77.0
